location_id,location_name,poll,variable,slope,slope_lower,slope_upper,p.stars,p,date_from,date_to
delhi_ind.25_1_in,Delhi,pm25,trend,-0.5826712064742303,-1.7781569805081423,0.3601835149620133,,0.24373956594323865,2021-01-01,2024-08-31
dewas_ind.19_1_in,Dewas,pm10,observed,-3.011532004352621,-13.210064294649776,5.829208131305223,,0.42404006677796335,2021-01-01,2024-08-31
dewas_ind.19_1_in,Dewas,pm10,trend,0.03602826018433495,-6.005250554160613,4.847558114055471,,0.9315525876460768,2021-01-01,2024-08-31
dewas_ind.19_1_in,Dewas,pm25,observed,-1.4265397645655857,-6.151826580100233,4.085036545310531,,0.6944908180300502,2021-01-01,2024-08-31
dewas_ind.19_1_in,Dewas,pm25,trend,1.0958806180342866,0.48049206569277075,2.0114251294502266,***,0,2021-01-01,2024-08-31
dharwad_ind.16_1_in,Dharwad,pm25,observed,-16.50796915109504,-35.010017942231485,3.847912255017589,+,0.07345575959933215,2022-08-03,2024-08-31
dharwad_ind.16_1_in,Dharwad,pm25,trend,-2.733199486734878,-25.723750510280464,1.0741960693712924,,0.4674457429048413,2022-08-03,2024-08-31
durgapur_ind.36_1_in,Durgapur,pm10,observed,-24.33825702203279,-50.395283653089876,-4.402464569919371,**,0.0033388981636059967,2021-01-01,2024-08-31
durgapur_ind.36_1_in,Durgapur,pm10,trend,-21.00304531482202,-28.79306853933784,-14.668691019168602,***,0,2021-01-01,2024-08-31
durgapur_ind.36_1_in,Durgapur,pm25,observed,-9.726735798091541,-19.92617863898373,0.20004819099374388,+,0.06010016694490816,2021-01-01,2024-08-31
durgapur_ind.36_1_in,Durgapur,pm25,trend,-8.142021904424256,-12.904828039793054,-4.556657134195796,***,0,2021-01-01,2024-08-31
faridabad_ind.12_1_in,Faridabad,pm10,observed,-18.622737787227805,-49.85483874817434,8.65495853553423,,0.1602671118530885,2021-01-01,2024-08-31
faridabad_ind.12_1_in,Faridabad,pm10,trend,-10.499711611607447,-14.155669680059882,-7.010171032064286,***,0,2021-01-01,2024-08-31
faridabad_ind.12_1_in,Faridabad,pm25,observed,-5.033287282691177,-18.273853912832458,4.463052586367365,,0.3672787979966612,2021-01-01,2024-08-31
faridabad_ind.12_1_in,Faridabad,pm25,trend,-1.4264181834280654,-3.8453210868280023,1.032820049670855,,0.22370617696160267,2021-01-01,2024-08-31
firozabad_ind.34_1_in,Firozabad,pm10,observed,-16.852083088170986,-28.845417481442034,-0.17368240174479757,+,0.05008347245409017,2021-07-17,2024-08-31
firozabad_ind.34_1_in,Firozabad,pm10,trend,-17.27386027227558,-22.66017135674077,-10.938817696587948,***,0,2021-07-17,2024-08-31
firozabad_ind.34_1_in,Firozabad,pm25,observed,-8.309581538073175,-18.783750968928697,1.901326258265799,,0.10684474123539234,2021-07-17,2024-08-31
firozabad_ind.34_1_in,Firozabad,pm25,trend,-8.831316142502395,-12.786781649372625,-5.1122547951011414,***,0,2021-07-17,2024-08-31
gaya_ind.5_1_in,Gaya,pm10,observed,-2.960098750143384,-22.92800336341093,15.676720023530295,,0.7078464106844742,2021-01-01,2024-08-31
gaya_ind.5_1_in,Gaya,pm10,trend,1.0120535131009702,-23.502914689073375,9.574823257979453,,0.8848080133555927,2021-01-01,2024-08-31
gaya_ind.5_1_in,Gaya,pm25,observed,-4.021248950162646,-11.634708909482057,2.953888385829698,,0.22370617696160267,2021-01-01,2024-08-31
gaya_ind.5_1_in,Gaya,pm25,trend,-0.2170313753278927,-3.208862887491355,2.5602749318309215,,0.8180300500834725,2021-01-01,2024-08-31
ghaziabad_ind.34_1_in,Ghaziabad,pm10,observed,-34.05547176868235,-60.45423014672178,-8.346497694518405,*,0.01001669449081799,2021-01-01,2024-08-31
ghaziabad_ind.34_1_in,Ghaziabad,pm10,trend,-23.808748922067213,-27.392692357249853,-21.25581625512043,***,0,2021-01-01,2024-08-31
ghaziabad_ind.34_1_in,Ghaziabad,pm25,observed,-14.212686141218505,-34.72266713302325,-1.0510526887968474,*,0.03338898163606019,2021-01-01,2024-08-31
ghaziabad_ind.34_1_in,Ghaziabad,pm25,trend,-14.581108310281586,-18.477760269981758,-9.919910305522238,***,0,2021-01-01,2024-08-29
gorakhpur_ind.34_1_in,Gorakhpur,pm10,observed,12.072713204423492,-3.115337946389711,25.48623538491777,+,0.09682804674457429,2021-06-30,2024-08-31
gorakhpur_ind.34_1_in,Gorakhpur,pm10,trend,9.393985432411652,-2.3298039061844085,15.643448062506378,,0.10350584307178631,2021-06-30,2024-08-31
gorakhpur_ind.34_1_in,Gorakhpur,pm25,observed,6.389167881060494,-2.896853950552443,13.813292258533906,,0.19031719532554256,2021-06-30,2024-08-31
gorakhpur_ind.34_1_in,Gorakhpur,pm25,trend,6.358563639637895,-0.7742306266170447,8.383030559519506,+,0.08013355592654424,2021-06-30,2024-08-31
guwahati_ind.4_1_in,Guwahati,pm10,observed,3.1393198360503103,-24.820458539005998,22.813048903906658,,0.7779632721202003,2021-01-01,2024-08-31
guwahati_ind.4_1_in,Guwahati,pm10,trend,4.705466409005828,1.0257767068640966,6.641146567721666,*,0.01335559265442404,2021-01-01,2024-08-31
guwahati_ind.4_1_in,Guwahati,pm25,observed,0.13119528205507194,-14.985858412741974,7.3405153748235294,,0.9515859766277128,2021-01-01,2024-08-31
guwahati_ind.4_1_in,Guwahati,pm25,trend,0.49385897343624613,-0.018891692781359628,1.319950759546043,+,0.07011686143572621,2021-01-01,2024-08-31
gwalior_ind.19_1_in,Gwalior,pm10,observed,-2.404321495439131,-15.22133458518937,12.435630321327135,,0.7846410684474123,2021-01-01,2024-08-31
gwalior_ind.19_1_in,Gwalior,pm10,trend,2.0528702921360478,0.26878709283659186,5.628894458590776,*,0.02337228714524207,2021-01-01,2024-08-31
gwalior_ind.19_1_in,Gwalior,pm25,observed,-2.290549819182214,-14.517052367837127,6.276635886997682,,0.5308848080133557,2021-01-01,2024-08-31
gwalior_ind.19_1_in,Gwalior,pm25,trend,-0.719277801615838,-2.3061785018257837,0.8131832733052695,,0.327212020033389,2021-01-01,2024-08-31
haldia_ind.36_1_in,Haldia,pm10,observed,-5.386934542765439,-19.421248547603785,6.417364528871707,,0.3672787979966612,2021-01-01,2024-08-31
haldia_ind.36_1_in,Haldia,pm10,trend,-3.04614403307092,-3.6450474650862708,-2.5604681604839152,***,0,2021-01-01,2024-08-31
haldia_ind.36_1_in,Haldia,pm25,observed,-2.544659155950513,-9.039812416781684,1.716885474394307,,0.2871452420701168,2021-01-01,2024-08-31
haldia_ind.36_1_in,Haldia,pm25,trend,-3.860907933290076,-4.31878142121653,-3.2460841144473846,***,0,2021-01-01,2024-08-31
howrah_ind.36_1_in,Howrah,pm10,observed,-8.358375694913297,-32.63718865388835,8.950854829407463,,0.41402337228714514,2021-01-01,2024-08-31
howrah_ind.36_1_in,Howrah,pm10,trend,-5.92777132499207,-7.277556489711137,-5.309702495834702,***,0,2021-01-01,2024-08-31
howrah_ind.36_1_in,Howrah,pm25,observed,-1.9143570607909803,-14.342329207999311,4.348764643882371,,0.667779632721202,2021-01-01,2024-08-31
howrah_ind.36_1_in,Howrah,pm25,trend,-2.6927258103381635,-3.4313381233617806,-2.1598008578416845,***,0,2021-01-01,2024-08-31
hyderabad_ind.32_1_in,Hyderabad,pm10,observed,-11.649055581823431,-17.316822364530587,-0.29459949333344343,*,0.046744574290484175,2021-01-01,2024-08-31
hyderabad_ind.32_1_in,Hyderabad,pm10,trend,-4.610343029225719,-5.725062267470631,-3.8021666679135393,***,0,2021-01-01,2024-08-31
hyderabad_ind.32_1_in,Hyderabad,pm25,observed,-6.5327054298028635,-9.400976253477367,0.47654487420478653,+,0.06010016694490816,2021-01-01,2024-08-31
hyderabad_ind.32_1_in,Hyderabad,pm25,trend,-2.4734854958299892,-3.104690125191185,-1.733967118545156,***,0,2021-01-01,2024-08-31
indore_ind.19_1_in,Indore,pm10,observed,-18.380863696307827,-30.94951105844807,-3.9850940860215047,**,0.0033388981636059967,2021-01-01,2024-08-31
indore_ind.19_1_in,Indore,pm10,trend,-11.140774741815157,-13.75518902428144,-7.602698435166118,***,0,2021-01-01,2024-08-31
indore_ind.19_1_in,Indore,pm25,observed,-5.093585541068919,-11.85576546344634,2.458042332968174,,0.21368948247078468,2021-01-01,2024-08-31
indore_ind.19_1_in,Indore,pm25,trend,-1.8735645264533398,-4.274960062139653,-0.40649971613481817,*,0.01001669449081799,2021-01-01,2024-08-31
jabalpur_ind.19_1_in,Jabalpur,pm10,observed,-23.956183590323327,-42.15663053601641,-6.756317966746375,**,0.0033388981636059967,2021-01-01,2024-08-31
jabalpur_ind.19_1_in,Jabalpur,pm10,trend,-14.518440580968514,-20.030279344047297,-7.8435319021744645,***,0,2021-01-01,2024-08-31
jabalpur_ind.19_1_in,Jabalpur,pm25,observed,-3.858867693545593,-11.428795945359948,3.841175269179495,,0.28046744574290483,2021-01-01,2024-08-31
jabalpur_ind.19_1_in,Jabalpur,pm25,trend,-1.293941174602557,-2.2150632211853662,0.11613296845237285,+,0.07345575959933215,2021-01-01,2024-08-31
jaipur_ind.29_1_in,Jaipur,pm10,observed,-0.5569686254316557,-13.194932611334076,10.474650518577285,,0.8480801335559265,2021-01-01,2024-08-31
jaipur_ind.29_1_in,Jaipur,pm10,trend,3.360462668994964,2.02891450685091,5.914677145687787,**,0.00667779632721202,2021-01-01,2024-08-31
jaipur_ind.29_1_in,Jaipur,pm25,observed,-5.212946162276539,-11.48648510040953,2.0189301132790427,,0.10016694490818034,2021-01-01,2024-08-31
jaipur_ind.29_1_in,Jaipur,pm25,trend,-1.008002315118393,-1.6093795924574295,-0.3114131251985076,*,0.013355592654423987,2021-01-01,2024-08-31
jalandhar_ind.28_1_in,Jalandhar,pm10,observed,-4.286588375973167,-13.019118378241629,4.074816401332157,,0.41068447412353914,2021-01-01,2024-08-31
jalandhar_ind.28_1_in,Jalandhar,pm10,trend,-2.6518794546924243,-4.8955233950353865,-0.9892313874521523,**,0.006677796327211993,2021-01-01,2024-08-31
jalandhar_ind.28_1_in,Jalandhar,pm25,observed,-2.1775326692256307,-6.091566540169018,3.1164205820325956,,0.340567612687813,2021-01-01,2024-08-31
jalandhar_ind.28_1_in,Jalandhar,pm25,trend,-0.5647237559119634,-1.066945672230929,0.6922237642692356,,0.21035058430717868,2021-01-01,2024-08-31
jhansi_ind.34_1_in,Jhansi,pm10,observed,-39.8788272135052,-53.54897697048279,-7.609505265862861,*,0.016694490818029983,2022-02-04,2024-08-31
jhansi_ind.34_1_in,Jhansi,pm10,trend,-33.393162732386216,-38.55082365321202,-26.054116572444055,***,0,2022-02-04,2024-08-31
jhansi_ind.34_1_in,Jhansi,pm25,observed,-6.371038760601089,-12.574212344998063,2.3561141793613065,,0.1535893155258765,2022-02-04,2024-08-31
jhansi_ind.34_1_in,Jhansi,pm25,trend,-4.800555471954038,-9.903321938407274,-1.8651478479424966,***,0,2022-02-04,2024-08-31
jodhpur_ind.29_1_in,Jodhpur,pm10,observed,-22.36437267927134,-33.27070785514223,-10.682263846766752,***,0,2021-01-01,2024-08-31
jodhpur_ind.29_1_in,Jodhpur,pm10,trend,-15.304467717772482,-17.354765706280737,-13.389466891433743,***,0,2021-01-01,2024-08-31
jodhpur_ind.29_1_in,Jodhpur,pm25,observed,-16.096764860263505,-22.277552482858567,-9.968437850663785,***,0,2021-01-01,2024-08-31
jodhpur_ind.29_1_in,Jodhpur,pm25,trend,-12.869377582554357,-14.783374121665668,-11.486515667212645,***,0,2021-01-01,2024-08-31
kalaburagi_ind.16_1_in,Kalaburagi,pm25,observed,-10.134427549794786,-14.001001226356477,-3.1671079100330606,*,0.01001669449081799,2021-01-20,2024-08-31
kalaburagi_ind.16_1_in,Kalaburagi,pm25,trend,-5.4637360565744935,-6.703681787126748,-3.568584658315537,***,0,2021-01-20,2024-08-31
kanpur_ind.34_1_in,Kanpur,pm10,observed,-10.885091391902545,-28.34430918468294,7.90088833998484,,0.26043405676126885,2021-07-09,2024-08-31
kanpur_ind.34_1_in,Kanpur,pm10,trend,-7.540860130693539,-8.51759391923483,-6.898439095368386,***,0,2021-07-09,2024-08-31
kanpur_ind.34_1_in,Kanpur,pm25,observed,-9.19395222867583,-19.288990050498366,-0.9594625689242463,*,0.030050083472454192,2021-01-01,2024-08-31
kanpur_ind.34_1_in,Kanpur,pm25,trend,-6.007143982390558,-8.543461384245324,-3.923818701106539,***,0,2021-01-01,2024-08-31
khanna_ind.28_1_in,Khanna,pm10,observed,-2.9349956314555956,-10.666840260276844,5.113128213625613,,0.42404006677796335,2021-01-01,2024-08-31
khanna_ind.28_1_in,Khanna,pm10,trend,-2.1462290994449895,-3.658153580919683,-0.42838518060265085,*,0.01001669449081799,2021-01-01,2024-08-31
khanna_ind.28_1_in,Khanna,pm25,observed,-1.0888091691507729,-4.920584592084814,2.0901116759756584,,0.66110183639399,2021-01-01,2024-08-31
khanna_ind.28_1_in,Khanna,pm25,trend,-0.5697873463729171,-3.191805532537937,0.9208881912276474,,0.5709515859766277,2021-01-01,2024-08-31
khurja_ind.34_1_in,Khurja,pm10,observed,-10.510926126623632,-34.927492477991436,14.103567602840355,,0.347245409015025,2022-06-02,2024-08-31
khurja_ind.34_1_in,Khurja,pm10,trend,-15.229184817673762,-27.90920500876613,-7.719786809855489,***,0,2022-06-02,2024-08-31
kohima_ind.24_1_in,Kohima,pm10,observed,-4.232384003830611,-16.527748622200146,6.414067961677838,,0.44407345575959933,2021-01-01,2024-08-31
kohima_ind.24_1_in,Kohima,pm10,trend,-0.5321386249640998,-2.1437653871542803,0.35044186222544543,,0.1636060100166945,2021-01-01,2024-08-31
kohima_ind.24_1_in,Kohima,pm25,observed,1.0789552301375094,-4.785585514176232,7.112755617832622,,0.7145242070116862,2021-01-01,2024-08-31
kohima_ind.24_1_in,Kohima,pm25,trend,1.4157805731187114,0.29152773125864734,3.497434276249971,*,0.02671118530884808,2021-01-01,2024-08-31
kolkata_ind.36_1_in,Kolkata,pm10,observed,-7.349526806280024,-28.03965171215715,4.298408973280562,,0.22370617696160267,2021-01-01,2024-08-31
kolkata_ind.36_1_in,Kolkata,pm10,trend,-6.50874959461397,-8.213262844197265,-5.893414669335974,***,0,2021-01-01,2024-08-31
kolkata_ind.36_1_in,Kolkata,pm25,observed,-3.9084079601795962,-14.378841641381605,2.1739474481565875,,0.1636060100166945,2021-01-01,2024-08-31
kolkata_ind.36_1_in,Kolkata,pm25,trend,-4.151406115479831,-5.036666414296441,-3.5287727223369654,***,0,2021-01-01,2024-08-31
kota_ind.29_1_in,Kota,pm10,observed,-1.2631023499222112,-14.73742953447995,11.901658267717389,,0.7879799666110183,2021-01-01,2024-08-31
kota_ind.29_1_in,Kota,pm10,trend,3.109306467717471,1.1165907126054655,5.126049930728005,**,0.00333889816360601,2021-01-01,2024-08-31
kota_ind.29_1_in,Kota,pm25,observed,-4.8222246058797005,-12.18558281854219,3.0661514540215435,,0.19031719532554248,2021-01-01,2024-08-31
kota_ind.29_1_in,Kota,pm25,trend,-1.4617990435628003,-2.925740231750368,-0.38264272941541383,*,0.02003338898163598,2021-01-01,2024-08-31
lucknow_ind.34_1_in,Lucknow,pm10,observed,-20.12466686400835,-42.710897786313694,-0.8790297443713361,*,0.026711185308847973,2021-01-01,2024-08-31
lucknow_ind.34_1_in,Lucknow,pm10,trend,-10.597482551406097,-13.039957945656377,-9.460688319165198,***,0,2021-01-01,2024-08-31
lucknow_ind.34_1_in,Lucknow,pm25,observed,-7.718375754180984,-19.593330989900128,0.9360104513959508,+,0.08347245409015036,2021-01-01,2024-08-31
lucknow_ind.34_1_in,Lucknow,pm25,trend,-3.4288654887281296,-6.236919722325234,-1.508323768892333,***,0,2021-01-01,2024-08-31
ludhiana_ind.28_1_in,Ludhiana,pm10,observed,-1.1087575004599162,-11.10543593463632,10.219193860598466,,0.7045075125208682,2021-01-01,2024-08-31
ludhiana_ind.28_1_in,Ludhiana,pm10,trend,1.720325656493912,-1.936309042598143,5.7517586823352085,,0.3005008347245409,2021-01-01,2024-08-31
ludhiana_ind.28_1_in,Ludhiana,pm25,observed,0.9751687711043211,-2.676492723811549,6.3117363649189615,,0.6343906510851419,2021-01-01,2024-08-31
ludhiana_ind.28_1_in,Ludhiana,pm25,trend,2.346979847367754,2.0496498551278255,2.823754414560566,***,0,2021-01-01,2024-08-31
meerut_ind.34_1_in,Meerut,pm10,observed,-31.13228976220441,-52.5733631269708,-3.5286985307827643,**,0.006677796327211993,2021-01-01,2024-08-31
meerut_ind.34_1_in,Meerut,pm10,trend,-19.86423713522633,-22.303938400797314,-16.931947635240874,***,0,2021-01-01,2024-08-31
meerut_ind.34_1_in,Meerut,pm25,observed,-12.292539165404097,-27.08271301579581,1.8388391892331648,+,0.08347245409015036,2021-01-01,2024-08-31
meerut_ind.34_1_in,Meerut,pm25,trend,-7.350018506237137,-8.902684919201027,-5.078839406355465,***,0,2021-01-01,2024-08-31
mumbai_ind.20_1_in,Mumbai,pm10,observed,-11.217276687413797,-24.589745535278578,0.2576611076164068,+,0.07011686143572615,2021-01-01,2024-08-31
mumbai_ind.20_1_in,Mumbai,pm10,trend,-5.788120353906185,-9.101316800444465,-2.5374266076514655,***,0,2021-01-01,2024-08-31
